lecture_number,lecture_title,original_pptx,slide_number,possible_slide_title,visible_text
9,LLM,9 - LLM.pptx,24,Scaling Laws,"Scaling Laws
Validation loss follows a power-law trend as model size, data, and compute increase.
24
https://arxiv.org/abs/2005.14165v4
GPT (2018)
117M Parameters
1GB Data
GPT-2 (2019)
1542M Parameters
40GB Data
GPT-3 (2020)
175B Parameters
570GB Data filtered from 45TB
Bigger models + more data → better performance"
9,LLM,9 - LLM.pptx,25,"InstructGPT, a sibling to ChatGPT","Published in 2022
InstructGPT
, a sibling to ChatGPT
25
InstructGPT
fine-tunes GPT-3 to better follow user instructions."
9,LLM,9 - LLM.pptx,26,Why Alignment Matters,"Why Alignment Matters
Misaligned models may be:
Unhelpful
Inaccurate
Toxic or harmful
Aligned models should be:
Helpful
Truthful
Harmless
26
Example harmful outputs: hate speech, spam, biased or unsafe content"
9,LLM,9 - LLM.pptx,27,Survey Interface,"27
Survey Interface"
9,LLM,9 - LLM.pptx,28,Step 1: Supervised Fine-Tuning,"40 labelers
1.5k training, 1.5k validation
Step 1: Supervised Fine-Tuning
28"
9,LLM,9 - LLM.pptx,29,Step 2: Train a Reward Model,"29
40 labelers
1.5k training, 1.5k validation
150k training, 80k validation
Train a reward model from human preference comparisons
Step 2: Train a Reward Model"
9,LLM,9 - LLM.pptx,30,Step 3: Optimize with RLHF,"30
40 labelers
1.5k training, 1.5k validation
150k training, 80k validation
32k training, 16k validation
Step 3: Optimize with RLHF
RLHF = Reinforcement Learning from Human Feedback"
9,LLM,9 - LLM.pptx,31,Main Result: InstructGPT,"Main Result:
InstructGPT
Labelers significantly prefer
InstructGPT
outputs over outputs from GPT-3
A smaller aligned model can outperform a larger unaligned model
A 1.3B aligned model outperformed unaligned 175B model.
Data quality matters.
https://
arxiv.org
/abs/2203.02155
31"
9,LLM,9 - LLM.pptx,32,Summary,"Summary
Pre-training → learn language
Fine-tuning → learn tasks
Alignment → learn behavior
32"
10,VIT,10 - VIT.pptx,1,"Transformers for Vision
From ViT to Multimodal Vision Models","Transformers for Vision
From
ViT
to Multimodal Vision Models
Yifeng Zhu
Electrical and Computer Engineering
University of Maine"
10,VIT,10 - VIT.pptx,2,Transformers for Vision,"Transformers for Vision
2
How can we reduce the number of visual tokens while keeping useful information?"
10,VIT,10 - VIT.pptx,3,First Vision Transformer Paper,"First Vision Transformer Paper
3
Demonstrated for the first time that transformers alone (without CNNs) can achieve top-tier performance on image classification tasks.
https://arxiv.org/abs/2010.11929"
10,VIT,10 - VIT.pptx,4,Core Idea of ViT: Turn an Image into a Sequence of Tokens,"4
Core Idea of
ViT
: Turn an Image into a Sequence of Tokens
An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale,
Dosovitskiy
et al., ICLR 2021
https://arxiv.org/abs/2010.11929
ViT
treats image patches as tokens, similar to words in NLP."
10,VIT,10 - VIT.pptx,5,"VIT Architecture
Overview","VIT Architecture
Overview
5
Split an image into fixed-size patches
Treat patches as tokens and feed them to a Transformer encoder
Global self-attention captures long-range relationships across the image
ViT
shows that pure Transformers can work for vision."
10,VIT,10 - VIT.pptx,6,Inductive Bias,"Inductive Bias
Inductive bias
is the built-in assumption a model uses to generalize beyond the training data
It helps the model decide
what patterns are likely to matter
before seeing enough data
Without inductive bias, learning would require much more data and computation
6
Stronger inductive bias can make learning easier; weaker inductive bias can make the model more general but more data-hungry.
CNN:
strong inductive bias
locality
translation equivariance
hierarchical feature extraction
ViT
: weaker inductive bias
fewer built-in assumptions about images
more flexible, but often needs more data or stronger pretraining"
10,VIT,10 - VIT.pptx,7,Vision Transformer Architecture Overview,"Vision Transformer Architecture Overview
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021"
10,VIT,10 - VIT.pptx,8,Standard Transformer on Patches,"Standard
Transformer
on
Patches
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021"
10,VIT,10 - VIT.pptx,9,Patch Tokens as the Input Sequence,"Patch Tokens as the Input Sequence
N
input
patches,
each
of
shape
3x16x16
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021"
10,VIT,10 - VIT.pptx,10,Patch Embedding via Linear Projection,"Patch Embedding via Linear Projection
Linear
projection
to
D-
dimensional
vector
N
input
patches,
each
of
shape
3x16x16
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021"
10,VIT,10 - VIT.pptx,11,Adding Positional Embeddings to Patch Tokens,"Adding Positional Embeddings to Patch Tokens
+
+
+
+
+
+
+
+
+
Linear
projection
to
D-
dimensional
vector
N
input
patches,
each
of
shape
3x16x16
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021
Add
positional
embedding:
learned
D-
dim
vector
per
position"
10,VIT,10 - VIT.pptx,12,Applying a Standard Transformer Encoder,"Applying a Standard Transformer Encoder
Add
positional
embedding:
learned
D-
dim
vector
per
position
Linear
projection
to
Transformer
Output
vectors
Exact
same
as
NLP
Transformer!
+
+
+
+
+
+
+
+
+
D-
dimensional
vector
N
input
patches,
each
of
shape
3x16x16
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021"
10,VIT,10 - VIT.pptx,13,Adding the Classification Token [CLS],"Adding the Classification Token [CLS]
Add
positional
embedding:
learned
D-
dim
vector
per
position
Linear
projection
to
Output
vectors
Exact
same
as
NLP
Transformer!
Special
extra
input:
classification
token
(D
dims,
learned)
+
+
+
+
+
+
+
+
+
Transformer
D-
dimensional
vector
N
input
patches,
each
of
shape
3x16x16
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021"
10,VIT,10 - VIT.pptx,14,From Transformer Outputs to Class Prediction,"From Transformer Outputs to Class Prediction
Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Add
positional
embedding:
learned
D-
dim
vector
per
position
Linear
projection
to
D-
dimensional
vector
N
input
patches,
each
of
shape
3x16x16
Output
vectors
Exact
same
as
NLP
Transformer!
Special
extra
input:
classification
token
(D
dims,
learned)
+
+
+
+
+
+
+
+
+
Linear
projection
to
C-
dim
vector
of
predicted
class
scores
Transformer"
10,VIT,10 - VIT.pptx,15,ViT as a Pure Transformer for Vision,"ViT
as a Pure Transformer for Vision
Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Add
positional
embedding:
learned
D-
dim
vector
per
position
Linear
projection
to
D-
dimensional
vector
N
input
patches,
each
of
shape
3x16x16
Output
vectors
Exact
same
as
NLP
Transformer!
Special
extra
input:
classification
token
(D
dims,
learned)
Linear
projection
to
C-
dim
vector
of
predicted
class
scores
+
+
+
+
+
+
+
+
+
Transformer
Computer
vision
model
with
no
convolutions!"
10,VIT,10 - VIT.pptx,16,ViT Is Not Completely Convolution-Free,"ViT
Is Not Completely Convolution-Free
Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Add
positional
embedding:
learned
D-
dim
vector
per
position
Linear
projection
to
D-
dimensional
vector
N
input
patches,
each
of
shape
3x16x16
Output
vectors
Exact
same
as
NLP
Transformer!
Special
extra
input:
classification
token
(D
dims,
learned)
Linear
projection
to
C-
dim
vector
of
predicted
class
scores
Computer
vision
model
with
no
convolutions!
Not
quite:
With
patch
size
p,
first
layer
is
Conv2D(pxp
x
3-
>
1
D,
stride=p)
+
+
+
+
+
+
+
+
+
Transformer"
10,VIT,10 - VIT.pptx,17,ViT Is Not Completely Convolution-Free,"ViT
Is Not Completely Convolution-Free
Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Add
positional
embedding:
learned
D-
dim
vector
per
position
Linear
projection
to
D-
dimensional
vector
N
input
patches,
each
of
shape
3x16x16
Output
vectors
Exact
same
as
NLP
Transformer!
Special
extra
input:
classification
token
(D
dims,
learned)
Linear
projection
to
C-
dim
vector
of
predicted
class
scores
Computer
vision
model
with
no
convolutions!
+
+
+
+
+
+
+
+
+
Transformer
Not
quite:
MLPs
in
Transformer
are
stacks
of
1x1
convolution"
10,VIT,10 - VIT.pptx,18,Token Count and Attention Cost in ViT,"Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Add
positional
embedding:
learned
D-
dim
vector
per
position
Linear
projection
to
D-
dimensional
vector
N
input
patches,
each
of
shape
3x16x16
Output
vectors
Exact
same
as
NLP
Transformer!
Special
extra
input:
classification
token
(D
dims,
learned)
Linear
projection
to
C-
dim
vector
of
predicted
class
scores
In
practice:
take
224x224
input
image,
divide
into
14x14
grid
of
16x16
pixel
patches
(or
16x16
grid
of
14x14
patches)
+
+
+
+
+
+
+
+
+
Transformer
Each
attention
matrix
has
14
4
=
38,416
entries,
takes
150
KB
(or
65,536
entries,
takes
256
KB)
Token Count and Attention Cost in
ViT"
10,VIT,10 - VIT.pptx,19,Memory Cost of Full Attention in ViT,"Dosovitskiy
et
al,
“An
Image
is
Worth
16x16
Words:
Transformers
for
Image
Recognition
at
Scale”,
ICLR
2021
Cat
image
is
free
for
commercial
use
under
a
Pixabay
license
Add
positional
embedding:
learned
D-
dim
vector
per
position
Linear
projection
to
D-
dimensional
vector
N
input
patches,
each
of
shape
3x16x16
Output
vectors
Exact
same
as
NLP
Transformer!
Special
extra
input:
classification
token
(D
dims,
learned)
Linear
projection
to
C-
dim
vector
of
predicted
class
scores
In
practice:
take
224x224
input
image,
divide
into
14x14
grid
of
16x16
pixel
patches
(or
16x16
grid
of
14x14
patches)
+
+
+
+
+
+
+
+
+
Transformer
With
48
layers,
16
heads
per
layer,
all
attention
matrices take
112
MB
(or
192MB)
Memory Cost of Full Attention in
ViT"
10,VIT,10 - VIT.pptx,20,Pre-train ViT on large datasets and Fine-tuning on downstream tasks,"Pre-train
ViT
on large datasets and
Fine-tuning on downstream tasks
Pretrained
Fine-
tuned
Test
Accuracy
Training
Set
of
Dataset
B
Test
Set
of
Dataset
B
Large Labeled
Dataset
A
Un
trained
20"
10,VIT,10 - VIT.pptx,21,ViT: Fine-tuning and Higher Resolution,"ViT
: Fine-tuning and Higher Resolution
21"
10,VIT,10 - VIT.pptx,22,Labeled Classification Datasets,"Labeled Classification
Datasets
#
of
Images
#
of
Classes
ImageNet (
Small
)
1.3
Million
1
,000
ImageNet-
21K
(
Medium
)
14
Million
21
,000
JFT
(
Big
)
300
Million
1
8,000
22"
10,VIT,10 - VIT.pptx,23,Image Classification Accuracies,"Experimental Setup
Pre-train the model on Dataset A
Fine-tune it on Dataset B
Evaluate performance on Dataset B
Results
When pre-trained on ImageNet (small),
ViT
performs slightly worse than
ResNet
When pre-trained on ImageNet-21K (medium),
ViT
performs comparably to
ResNet
When pre-trained on JFT (large),
ViT
performs slightly better than
ResNet
Image
Classification
Accuracies
23
ViT
benefits much more from large-scale pretraining than
ResNet
."
10,VIT,10 - VIT.pptx,24,Data-efficient Image Transformer (DeiT),"Data-efficient Image Transformer (
DeiT
)
ViT
works well, but usually needs large-scale pretraining
DeiT
shows that
ViTs
can be trained on ImageNet-1K only
A distillation token lets the model learn from a CNN teacher
24
Touvron
et al., Training Data-efficient Image Transformers & Distillation through Attention, ICML 2021
https://arxiv.org/abs/2012.12877
DeiT
made Vision Transformers practical without huge private datasets."
10,VIT,10 - VIT.pptx,25,Improving ViT: Distillation,"Improving
ViT:
Distillation
Step
1:
Train
a
t
eacher
model
on
images
and
ground-
truth
labels
Hinton
et
al,
“Distilling
the
knowledge
in
a
neural
network”,
NeurIPS
Deep
Learning
and
Representation
Learning
Workshop,
2015
P(cat)
=
0.9
P(dog)
=
0.1
GT
label:
Cat
Cross
Entropy
Loss"
10,VIT,10 - VIT.pptx,26,Knowledge Distillation: Teacher–Student Training,"Step
1:
Train
a
t
eacher
model
on
images
and
ground-
truth
labels
Step
2:
Train
a
student
model
to
match
predictions
from
the
teacher
P(cat)
=
0.9
P(dog)
=
0.1
GT
label:
Cat
Cross
Entropy
Loss
P(cat)
=
0.1
P(dog)
=
0.9
P(cat)
=
0.2
P(dog)
=
0.8
KL
Divergence
Loss
Hinton
et
al,
“Distilling
the
knowledge
in
a
neural
network”,
NeurIPS
Deep
Learning
and
Representation
Learning
Workshop,
2015
Knowledge Distillation: Teacher–Student Training"
10,VIT,10 - VIT.pptx,27,Distillation with Ground Truth and Teacher Targets,"Distillation with Ground Truth and Teacher Targets
Step
1:
Train
a
teacher
model
on
images
and
ground-
truth
labels
Step
2:
Train
a
student
model
to
match
predictions
from
the
teacher
(sometimes
also
to
match
GT
labels)
P(cat)
=
0.9
P(dog)
=
0.1
GT
label:
Cat
Cross
Entropy
Loss
P(cat)
=
0.1
P(dog)
=
0.9
P(cat)
=
0.2
P(dog)
=
0.8
KL
Divergence
Loss
Cross
Entropy
Loss
GT
label:
Dog
Hinton
et
al,
“Distilling
the
knowledge
in
a
neural
network”,
NeurIPS
Deep
Learning
and
Representation
Learning
Workshop,
2015"
10,VIT,10 - VIT.pptx,28,Why Distillation Helps the Student Model,"Why Distillation Helps the Student Model
Step
1:
Train
a
teacher
model
on
images
and
ground-
truth
labels
Step
2:
Train
a
student
model
to
match
predictions
from
the
teacher
(sometimes
also
to
match
GT
labels)
P(cat)
=
0.9
P(dog)
=
0.1
GT
label:
Cat
Entropy
Loss
Often
works
better
than
training
student
from
scratch
(especially
if
teacher
is
bigger
than
student)
Cross
P(cat)
=
0.1
P(dog)
=
0.9
P(cat)
=
0.2
P(dog)
=
0.8
KL
Divergence
Loss
Cross
Entropy
Loss
GT
label:
Dog
Hinton
et
al,
“Distilling
the
knowledge
in
a
neural
network”,
NeurIPS
Deep
Learning
and
Representation
Learning
Workshop,
2015"
10,VIT,10 - VIT.pptx,29,DeiT: Distilling a CNN Teacher into a ViT,"DeiT
: Distilling a CNN Teacher into a
ViT
Step
1:
Train
a
CNN teacher
model
on
images
and
ground-
truth
labels
Step
2:
Train
a
student
ViT
to
match
ImageNet
predictions
from
the
teacher
CNN
(and
match
GT
labels)
P(cat)
=
0.9
P(dog)
=
0.1
GT
label:
Cat
Cross
Entropy
Loss
Touvrom
et
al,
“Training
data-
efficient
image
transformers
&
distillation
through
attention”,
ICML
2021
P(cat)
=
0.1
P(dog)
=
0.9
P(cat)
=
0.2
P(dog)
=
0.8
KL
Divergence
Loss
Cross
Entropy
Loss
GT
label:
Dog"
10,VIT,10 - VIT.pptx,30,DeiT Architecture: Adding a Distillation Token,"DeiT
Architecture: Adding a Distillation Token
Touvrom
et
al,
“Training
data-
efficient
image
transformers
&
distillation
through
attention”,
ICML
2021
Input
patches
Linear
projection
Output
vectors
Classification token
+
+
+
+
+
+
+
+
+
Positional
Embedding
Predicted
class
scores;
should
match ground-truth
Transformer
Distillation
token
Predicted
class
scores;
should
match
teacher"
10,VIT,10 - VIT.pptx,31,DeiT Improves ImageNet Accuracy,"DeiT
Improves ImageNet Accuracy
86
84
82
80
78
76
74
Original
ViT-
B/16
+Distillation
+Longer
training
+Higher
resolution
(300 to
1000
epochs)
(224x224
to
384x384)
Top1
Accuracy
ViT-
B/16
on
ImageNet
Touvrom
et
al,
“Training
data-
efficient
image
transformers
&
distillation
through
attention”,
ICML
2021"
10,VIT,10 - VIT.pptx,32,Longer Training and Higher Resolution Improve DeiT,"Longer Training and Higher Resolution Improve
DeiT
86
84
82
80
78
76
74
Touvrom
et
al,
“Training
data-
efficient
image
transformers
&
distillation
through
attention”,
ICML
2021
Original
ViT-
B/16
+Distillation
+Longer
training
(300 to
1000
epochs)
+Higher
resolution
(224x224
to
384x384)
Top1
Accuracy
ViT-
B/16
on
ImageNet"
10,VIT,10 - VIT.pptx,33,Why Vanilla ViT Tokenization Is Too Crude,"Why Vanilla
ViT
Tokenization Is Too Crude
ViT
splits an image into
fixed-size patches
in one step
This hard split is simple, but it weakens local continuity across patch boundaries.
As a result, vanilla
ViT
has:
weaker inductive bias
than CNNs
Inductive bias
= the built-in assumptions that guide how a model learns and generalizes.
lower sample efficiency
Sample efficiency
means how well a model learns from a limited amount of training data.
stronger dependence on
very large pretraining datasets
33
Yuan et al.,
Tokens-to-Token
ViT
: Training Vision Transformers from Scratch on ImageNet
, ICCV 2021
https://arxiv.org/abs/2101.11986
Vanilla
ViT
sees image patches, but does not naturally build local visual structure."
10,VIT,10 - VIT.pptx,34,T2T-ViT: Progressive Tokenization,"T2T-ViT: Progressive Tokenization
T2T-ViT does not keep the initial tokens fixed.
It progressively re-forms tokens from neighboring tokens.
This adds local structure while shortening the token sequence over stages.
34
T2T-ViT makes
ViTs
more data-efficient and more vision-friendly by injecting local structure into tokenization."
10,VIT,10 - VIT.pptx,35,Soft Split = Overlapping Tokenization,"Soft Split = Overlapping Tokenization
T2T-ViT: progressive tokenization with overlap
Benefit: better local structure and better sample efficiency
35
T2T-ViT makes
ViTs
more data-efficient and more vision-friendly by injecting local structure into tokenization.
How Soft Split Works (Step-by-Step)
Start with an image (or reconstructed feature map)
Slide a
k × k window
across the image
Use
stride < k
→ creates overlap
For each window:
Flatten it → becomes a token
Output = a new sequence of tokens"
10,VIT,10 - VIT.pptx,36,Pyramid Vision Transformer (PVT),"Pyramid Vision Transformer (PVT)
Vanilla
ViT
keeps the same token resolution throughout the network.
PVT instead builds a hierarchical pyramid of features, like a CNN.
This design is better matched to vision tasks that need multi-scale representations.
36
Wang et al., Pyramid Vision Transformer: A Versatile Backbone for Dense Prediction without Convolutions, ICCV 2021
https://arxiv.org/abs/2102.12122"
10,VIT,10 - VIT.pptx,37,Pyramid Vision Transformer (PVT): Achitecture,"Pyramid Vision Transformer (PVT):
Achitecture
Builds a multi-scale pyramid of features (like a CNN).
37
Wang et al., Pyramid Vision Transformer: A Versatile Backbone for Dense Prediction without Convolutions, ICCV 2021
https://arxiv.org/abs/2102.12122
PVT =
ViT
+ CNN-style feature pyramid for dense vision tasks.
Spatial-Reduction Attention"
10,VIT,10 - VIT.pptx,38,"Spatial-Reduction Attention (SRA): Keep Q, Reduce K and V","Spatial-Reduction Attention (SRA): Keep Q, Reduce K and V
Standard attention is expensive at high resolution
SRA reduces cost by compressing K and V only
SRA produces the same output shape as standard attention (H × W × C).
38
Key Ides:
Q: full resolution (fine-grained)
K, V:
downsampled
(coarse summary)
implemented via
strided
conv or patch grouping
Each query attends to a compressed global context
Example:
56×56 → 3136 tokens
R=4 → K,V = 14×14 = 196 tokens
SRA keeps full-resolution outputs while reducing computation by compressing K and V.
Standard Attention
SRA
Q, K, V: H × W
Q: H × W
K, V: H/R × W/R"
10,VIT,10 - VIT.pptx,39,Swin Transformer: Hierarchical ViT,"Swin Transformer: Hierarchical
ViT
Starts with small 4×4 patches
Computes self-attention within local windows
Shifts the windows in the next layer to connect neighboring regions
Builds a hierarchical representation by merging patches across stages
Liu et al, Swin Transformer: Hierarchical Vision Transformer using Shifted Windows, CVPR 2021
https://arxiv.org/abs/2103.14030
Swin adds locality and hierarchy while keeping Transformer flexibility.
39"
10,VIT,10 - VIT.pptx,40,CNNs Use Hierarchical Feature Maps,"CNNs Use Hierarchical Feature Maps
Input:
3
x
224
x
224
7x7
conv,
64,
/
2
Pool
3x3
conv,
64
3x3
conv,
64
3x3
conv,
64
3x3
conv,
64
3x3
conv,
64
3x3
conv,
64
3x3
conv,
128
3x3
conv,
128,
/
2
3x3
conv,
128
3x3
conv,
128
3x3
conv,
128
3x3
conv,
128
3x3
conv,
512
3x3
conv,
512,
/2
3x3
conv,
512
3x3
conv,
512
3x3
conv,
512
3x3
conv,
512
Input
Stage
1:
64
x
56
x
56
Stage
2:
128
x
28
x
28
Stage
3:
256
x
14
x
14
In
most
CNNs
(including ResNets),
decrease
resolution
and
increase
channels
as
you
go
deeper
in
the
network (Hierarchical
architecture)
Useful
since
objects
in
images
can
occur
at
various
scales
40"
10,VIT,10 - VIT.pptx,41,ViT Uses an Isotropic Architecture,"ViT
Uses an Isotropic Architecture
Input
3x3
conv,
64
7x7
conv,
64,
/
2
Pool
3x3
conv,
64
3x3
conv,
64
3x3
conv,
64
3x3
conv,
64
3x3
conv,
64
3x3
conv,
128
3x3
conv,
128,
/
2
3x3
conv,
128
3x3
conv,
128
3x3
conv,
128
3x3
conv,
128
3x3
conv,
512
3x3
conv,
512,
/2
3x3
conv,
512
3x3
conv,
512
3x3
conv,
512
3x3
conv,
512
Input:
3
x
224
x
224
Stage
1:
64
x
56
x
56
Stage
2:
128
x
28
x
28
Stage
3:
256
x
14
x
14
In
most
CNNs
(including ResNets),
decrease
resolution
and
increase
channels
as
you
go
deeper
in
the
network (Hierarchical
architecture)
Useful
since
objects
in
images
can
occur
at
various
scales
Layer
Normalization
+
MLP
MLP
MLP
MLP
Layer
Normalization
+
Self-
Attention
Layer
Normalization
+
MLP
MLP
MLP
MLP
Layer
Normalization
+
Self-
Attention
Layer
Normalization
+
MLP
MLP
MLP
MLP
Layer
Normalization
+
Self-
Attention
Input:
3
x
224
x
224
1
st
block:
768
x
14
x
14
2
nd
block:
768
x
14
x
14
3
rd
block:
768
x
14
x
14
In
a
ViT,
all
blocks
have
same
resolution
and
number
of
channels
(Isotropic
architecture)
41"
10,VIT,10 - VIT.pptx,42,Can We Build a Hierarchical Vision Transformer?,"Can We Build a Hierarchical Vision Transformer?
Input
3x3
conv,
64
7x7
conv,
64,
/
2
Pool
3x3
conv,
64
3x3
conv,
64
3x3
conv,
64
3x3
conv,
64
3x3
conv,
64
3x3
conv,
128
3x3
conv,
128,
/
2
3x3
conv,
128
3x3
conv,
128
3x3
conv,
128
3x3
conv,
128
3x3
conv,
512
3x3
conv,
512,
/2
3x3
conv,
512
3x3
conv,
512
3x3
conv,
512
3x3
conv,
512
Input:
3
x
224
x
224
Stage
1:
64
x
56
x
56
Stage
2:
128
x
28
x
28
Stage
3:
256
x
14
x
14
In
most
CNNs
(including ResNets),
decrease
resolution
and
increase
channels
as
you
go
deeper
in
the
network (Hierarchical
architecture)
Useful
since
objects
in
images
can
occur
at
various
scales
Layer
Normalization
+
MLP
MLP
MLP
MLP
Layer
Normalization
+
Self-
Attention
Layer
Normalization
+
MLP
MLP
MLP
MLP
Layer
Normalization
+
Self-
Attention
Layer
Normalization
+
MLP
MLP
MLP
MLP
Layer
Normalization
+
Self-
Attention
Input:
3
x
224
x
224
1
st
block:
768
x
14
x
14
2
nd
block:
768
x
14
x
14
3
rd
block:
768
x
14
x
14
In
a
ViT,
all
blocks
have
same
resolution
and
number
of
channels
(Isotropic
architecture)
Can
we
build
a
hierarchical
ViT
model?
42"
10,VIT,10 - VIT.pptx,43,Swin Stage 1: Patch Partition and Embedding,"Swin Stage 1: Patch Partition and Embedding
C
×
𝐻
×
𝑊
4
4
3
×
𝐻
×
𝑊
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
Divide
image
into
4x4
patches
and
project
to
C
dimensions
43"
10,VIT,10 - VIT.pptx,44,Swin Stage 2: First Patch Merging Step,"Swin Stage 2: First Patch Merging Step
C
×
𝐻
×
𝑊
4
4
3
×
𝐻
×
𝑊
2𝐶
×
𝐻
×
𝑊
8
8
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
Divide
image
into
4x4
patches
and
project
to
C
dimensions
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
8x8
44"
10,VIT,10 - VIT.pptx,45,Feature Map Layout After Patch Embedding,"Feature Map Layout After Patch Embedding
3
×
𝐻
×
𝑊
C
×
𝐻
𝑊
2𝐶
×
𝐻
×
𝑊
4
×
4
8
8
Divide
image
into
4x4
patches
and
project
to
C
dimensions
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
8x8
H/4
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
W/4
C
45"
10,VIT,10 - VIT.pptx,46,Patch Merging by Concatenating Neighboring Tokens,"Patch Merging by Concatenating Neighboring Tokens
3
×
𝐻
×
𝑊
C
×
𝐻
𝑊
2𝐶
×
𝐻
×
𝑊
4
×
4
8
8
Divide
image
into
4x4
patches
and
project
to
C
dimensions
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
8x8
H/4
W/4
C
4C
H/8
W/8
Concatenate
groups
of
2x2
features
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
46"
10,VIT,10 - VIT.pptx,47,Projecting Merged Tokens to Fewer Channels,"Projecting Merged Tokens to Fewer Channels
3
×
𝐻
×
𝑊
C
×
𝐻
𝑊
2𝐶
×
𝐻
×
𝑊
4
×
4
8
8
Divide
image
into
4x4
patches
and
project
to
C
dimensions
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
8x8
H/4
W/4
C
4C
H/8
W/8
H/8
W/8
2C
Concatenate
groups
of
2x2
features
Linear projection
from
4C
to
2C
channels
(1x1
conv)
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
47"
10,VIT,10 - VIT.pptx,48,Building a Multi-Stage Hierarchy in Swin,"Building a Multi-Stage Hierarchy in Swin
C
×
𝐻
×
𝑊
4
4
3
×
𝐻
×
𝑊
2𝐶
×
𝐻
×
𝑊
8
8
4𝐶
×
𝐻
×
𝑊
16
16
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
Divide
image
into
4x4
patches
and
project
to
C
dimensions
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
8x8
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
16x16
48"
10,VIT,10 - VIT.pptx,49,From Fine Patches to Coarser Visual Tokens,"From Fine Patches to Coarser Visual Tokens
C
×
𝐻
×
𝑊
4
4
3
×
𝐻
×
𝑊
2𝐶
×
𝐻
×
𝑊
8
8
4𝐶
×
𝐻
×
𝑊
16
16
8𝐶
×
𝐻
×
𝑊
32
32
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
Divide
image
into
4x4
patches
and
project
to
C
dimensions
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
8x8
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
16x16
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
32x32
49"
